epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,8897.57,0.73758,0.95519,1.13574,0.91526,0.8844,0.94786,0.8697,0.49499,0.4903,0.97932,0.00576775,0.00576775,0.00576775
173,8952.34,0.70711,0.9154,1.11268,0.90038,0.87969,0.94703,0.86868,0.47944,0.5156,0.9663,0.005743,0.005743,0.005743
174,9009.38,0.72581,0.92779,1.1225,0.91284,0.8525,0.93411,0.85756,0.48589,0.54406,0.97283,0.00571825,0.00571825,0.00571825
175,9067.14,0.73759,0.96753,1.13366,0.90917,0.86027,0.94846,0.86992,0.48285,0.52828,0.97978,0.0056935,0.0056935,0.0056935
176,9122.47,0.71407,0.93999,1.12758,0.91857,0.87283,0.9475,0.86616,0.49532,0.51802,0.99617,0.00566875,0.00566875,0.00566875
177,9178.06,0.71619,0.94836,1.12837,0.90056,0.89082,0.94279,0.86611,0.4982,0.53348,0.98923,0.005644,0.005644,0.005644
178,9233.39,0.71672,0.96785,1.12933,0.88664,0.86561,0.93382,0.85889,0.50164,0.55181,1.00326,0.00561925,0.00561925,0.00561925
179,9287.91,0.70406,0.92046,1.11379,0.90458,0.84147,0.93635,0.8608,0.48029,0.55985,0.97321,0.0055945,0.0055945,0.0055945
180,9344.07,0.73123,0.93343,1.13187,0.90467,0.86999,0.94445,0.86554,0.48008,0.52744,0.9701,0.00556975,0.00556975,0.00556975
181,9399.76,0.73506,0.97427,1.12985,0.90815,0.87191,0.94595,0.86637,0.49292,0.5093,0.9827,0.005545,0.005545,0.005545
182,9454.86,0.72319,0.9267,1.13051,0.90214,0.89659,0.95417,0.87868,0.47962,0.49692,0.96383,0.00552025,0.00552025,0.00552025
183,9509.25,0.72515,0.95058,1.13433,0.8996,0.88422,0.94207,0.86549,0.48918,0.50907,0.97254,0.0054955,0.0054955,0.0054955
184,9567.4,0.71786,0.91396,1.12351,0.90227,0.87449,0.94366,0.86341,0.49686,0.54483,0.97423,0.00547075,0.00547075,0.00547075
185,9626.54,0.71838,0.92492,1.12692,0.91416,0.85815,0.94802,0.86825,0.48628,0.54514,0.96887,0.005446,0.005446,0.005446
186,9683.7,0.71129,0.91845,1.12083,0.92981,0.87611,0.95111,0.87394,0.48024,0.5066,0.97074,0.00542125,0.00542125,0.00542125
187,9739.42,0.70709,0.91568,1.10782,0.89616,0.87485,0.94581,0.87225,0.49782,0.53093,0.99104,0.0053965,0.0053965,0.0053965
188,9795.28,0.72752,0.9335,1.12674,0.92394,0.88202,0.95829,0.87921,0.49163,0.49438,0.98098,0.00537175,0.00537175,0.00537175
189,9851.14,0.71065,0.92302,1.12275,0.92934,0.90323,0.9571,0.87688,0.47325,0.47514,0.95419,0.005347,0.005347,0.005347
190,9908.15,0.71265,0.90183,1.12398,0.92984,0.89713,0.96054,0.8827,0.50199,0.48471,0.97772,0.00532225,0.00532225,0.00532225
191,9964.12,0.69567,0.88896,1.10304,0.87408,0.91141,0.94935,0.86744,0.4828,0.50378,0.96519,0.0052975,0.0052975,0.0052975
192,10020.5,0.71207,0.90878,1.11783,0.93162,0.88707,0.95521,0.87781,0.47211,0.49577,0.95627,0.00527275,0.00527275,0.00527275
193,10076.4,0.71299,0.92,1.12065,0.897,0.89499,0.95121,0.87045,0.48508,0.51871,0.96818,0.005248,0.005248,0.005248
194,10132.4,0.71058,0.92354,1.12122,0.90493,0.89779,0.94862,0.86918,0.47393,0.46271,0.95854,0.00522325,0.00522325,0.00522325
195,10188.3,0.71324,0.91502,1.11852,0.92268,0.89019,0.95231,0.87366,0.47435,0.46482,0.95335,0.0051985,0.0051985,0.0051985
196,10244.6,0.69463,0.90124,1.11436,0.90881,0.88375,0.95181,0.8793,0.47156,0.48563,0.95806,0.00517375,0.00517375,0.00517375
197,10301,0.71901,0.9168,1.12321,0.90839,0.88213,0.94387,0.86755,0.48465,0.48088,0.95989,0.005149,0.005149,0.005149
198,10356.7,0.70028,0.90059,1.11705,0.91888,0.85832,0.94093,0.86078,0.48738,0.4979,0.96781,0.00512425,0.00512425,0.00512425
199,10413,0.69669,0.90954,1.11248,0.89198,0.89227,0.95345,0.87601,0.47775,0.47327,0.95614,0.0050995,0.0050995,0.0050995
200,10469.4,0.6948,0.87673,1.11082,0.8937,0.91792,0.94874,0.87052,0.47641,0.45413,0.95713,0.00507475,0.00507475,0.00507475
201,10524.6,0.69713,0.89478,1.11536,0.89581,0.89936,0.94167,0.86998,0.47863,0.48202,0.96069,0.00505,0.00505,0.00505
202,10580.7,0.69753,0.86846,1.11236,0.93424,0.89705,0.95776,0.88467,0.4711,0.46694,0.96113,0.00502525,0.00502525,0.00502525
203,10637.4,0.68058,0.84117,1.09987,0.90255,0.89835,0.95103,0.87967,0.45755,0.47259,0.95588,0.0050005,0.0050005,0.0050005
204,10693.6,0.69402,0.89001,1.11624,0.89554,0.89224,0.95004,0.87304,0.461,0.48329,0.95547,0.00497575,0.00497575,0.00497575
205,10749.4,0.68733,0.8622,1.10527,0.90793,0.89154,0.94598,0.87142,0.46425,0.47311,0.95287,0.004951,0.004951,0.004951
206,10805.3,0.68807,0.87536,1.10579,0.91062,0.89527,0.95335,0.8831,0.45627,0.47835,0.95327,0.00492625,0.00492625,0.00492625
207,10861.7,0.68955,0.84949,1.11543,0.92144,0.90107,0.9586,0.88482,0.4584,0.45988,0.94775,0.0049015,0.0049015,0.0049015
208,10917.5,0.69984,0.84458,1.10739,0.90896,0.91361,0.96011,0.88746,0.46346,0.44498,0.94385,0.00487675,0.00487675,0.00487675
209,10973.5,0.70056,0.87628,1.10947,0.92212,0.90232,0.95914,0.88354,0.45603,0.44013,0.94673,0.004852,0.004852,0.004852
210,11029,0.68418,0.82497,1.10051,0.90861,0.8957,0.95925,0.87644,0.47173,0.43718,0.96235,0.00482725,0.00482725,0.00482725
211,11085.1,0.68577,0.88259,1.10902,0.92496,0.8865,0.9563,0.87834,0.47197,0.44553,0.96147,0.0048025,0.0048025,0.0048025
212,11140.3,0.69124,0.8655,1.10856,0.89433,0.88008,0.95276,0.87825,0.46835,0.49034,0.96188,0.00477775,0.00477775,0.00477775
213,11196,0.68629,0.86491,1.11031,0.88092,0.89027,0.94963,0.8738,0.47069,0.50581,0.96766,0.004753,0.004753,0.004753
214,11252,0.69079,0.85253,1.11005,0.9212,0.89588,0.954,0.87742,0.47043,0.47642,0.96365,0.00472825,0.00472825,0.00472825
215,11308,0.67588,0.83866,1.09539,0.91476,0.88275,0.95494,0.8781,0.46703,0.46118,0.95884,0.0047035,0.0047035,0.0047035
216,11363.4,0.68288,0.85059,1.10334,0.88411,0.91302,0.95026,0.88259,0.46189,0.47575,0.95194,0.00467875,0.00467875,0.00467875
217,11419.7,0.67523,0.84296,1.09355,0.91005,0.88415,0.95334,0.88331,0.45847,0.46857,0.94888,0.004654,0.004654,0.004654
218,11475.6,0.67414,0.84066,1.09684,0.9049,0.87411,0.95265,0.87801,0.47192,0.47803,0.95581,0.00462925,0.00462925,0.00462925
219,11531.4,0.67493,0.83324,1.09767,0.90931,0.87609,0.95059,0.87204,0.47164,0.46637,0.95856,0.0046045,0.0046045,0.0046045
220,11587.6,0.69094,0.82469,1.11241,0.91531,0.89652,0.95393,0.8796,0.47567,0.46205,0.96165,0.00457975,0.00457975,0.00457975
221,11643.3,0.66448,0.84096,1.10113,0.92386,0.90171,0.95467,0.88382,0.46791,0.45054,0.95891,0.004555,0.004555,0.004555
222,11699.6,0.67361,0.81878,1.09578,0.92672,0.9071,0.95377,0.88016,0.46729,0.44688,0.95903,0.00453025,0.00453025,0.00453025
223,11755.1,0.66234,0.79393,1.08542,0.92372,0.88225,0.95555,0.87866,0.46857,0.4541,0.95585,0.0045055,0.0045055,0.0045055
224,11811.1,0.67678,0.84405,1.10305,0.92835,0.89853,0.95806,0.88344,0.467,0.44461,0.95652,0.00448075,0.00448075,0.00448075
225,11867,0.68217,0.83703,1.10339,0.93265,0.89758,0.95325,0.87721,0.46412,0.44352,0.95481,0.004456,0.004456,0.004456
226,11922.9,0.66181,0.81204,1.09314,0.92511,0.88608,0.95448,0.88186,0.45912,0.44531,0.95532,0.00443125,0.00443125,0.00443125
227,11978.8,0.67401,0.8202,1.099,0.91299,0.91241,0.95688,0.88293,0.46189,0.45089,0.95973,0.0044065,0.0044065,0.0044065
228,12034.9,0.67318,0.8273,1.10564,0.89967,0.90218,0.95679,0.8862,0.46177,0.46184,0.96131,0.00438175,0.00438175,0.00438175
229,12090.8,0.68102,0.81727,1.1015,0.90936,0.90885,0.95721,0.87811,0.46289,0.4464,0.96761,0.004357,0.004357,0.004357
230,12146.8,0.64411,0.77704,1.08122,0.92277,0.90509,0.95923,0.88834,0.46121,0.44108,0.96326,0.00433225,0.00433225,0.00433225
231,12202.9,0.66892,0.80238,1.10186,0.90471,0.90441,0.95333,0.87992,0.45914,0.44332,0.95923,0.0043075,0.0043075,0.0043075
232,12258.6,0.66615,0.81518,1.09645,0.9375,0.87768,0.95473,0.87707,0.45789,0.44405,0.95492,0.00428275,0.00428275,0.00428275
233,12317,0.67395,0.81883,1.09799,0.90794,0.88521,0.95401,0.88374,0.45482,0.42937,0.95544,0.004258,0.004258,0.004258
234,12378.3,0.65898,0.80498,1.08756,0.91972,0.88097,0.95974,0.89219,0.45564,0.43008,0.95496,0.00423325,0.00423325,0.00423325
235,12436.8,0.66742,0.82923,1.0932,0.92051,0.88567,0.9559,0.89019,0.45056,0.43138,0.94855,0.0042085,0.0042085,0.0042085
236,12492.8,0.66738,0.79733,1.10225,0.93696,0.89191,0.95945,0.89517,0.44762,0.43595,0.94344,0.00418375,0.00418375,0.00418375
237,12548.6,0.66026,0.79515,1.09623,0.92062,0.88485,0.95399,0.87844,0.44609,0.44695,0.94025,0.004159,0.004159,0.004159
238,12604.6,0.65315,0.80585,1.08698,0.92898,0.86186,0.95343,0.88289,0.45273,0.44428,0.94434,0.00413425,0.00413425,0.00413425
239,12660.5,0.64448,0.78001,1.08145,0.93479,0.88814,0.9521,0.88238,0.45667,0.42819,0.94486,0.0041095,0.0041095,0.0041095
240,12716.4,0.64501,0.79591,1.08563,0.9254,0.89852,0.94987,0.88015,0.45893,0.42094,0.94298,0.00408475,0.00408475,0.00408475
241,12772,0.66276,0.80028,1.09691,0.91995,0.90413,0.94823,0.87817,0.46164,0.41837,0.94464,0.00406,0.00406,0.00406
242,12828.2,0.64819,0.76852,1.08501,0.92177,0.91063,0.95961,0.88113,0.46032,0.42382,0.94915,0.00403525,0.00403525,0.00403525
243,12884.4,0.66953,0.80442,1.09841,0.91775,0.91687,0.96049,0.89179,0.45652,0.43175,0.95197,0.0040105,0.0040105,0.0040105
244,12940.2,0.66026,0.79081,1.09332,0.90859,0.91138,0.95967,0.88702,0.44941,0.43949,0.95205,0.00398575,0.00398575,0.00398575
245,12996.3,0.6487,0.78446,1.08832,0.9077,0.91234,0.95536,0.89013,0.44158,0.43169,0.94005,0.003961,0.003961,0.003961
246,13052.4,0.65125,0.78574,1.08501,0.90962,0.89056,0.95427,0.89313,0.44898,0.4356,0.94105,0.00393625,0.00393625,0.00393625
247,13109.1,0.65113,0.78531,1.08391,0.93512,0.91585,0.95752,0.88937,0.45395,0.41285,0.94706,0.0039115,0.0039115,0.0039115
248,13164.9,0.65172,0.79588,1.08653,0.93645,0.9068,0.95632,0.88789,0.45114,0.41696,0.94742,0.00388675,0.00388675,0.00388675
249,13220.9,0.64191,0.78235,1.08383,0.93716,0.91361,0.95819,0.88991,0.44795,0.41184,0.94615,0.003862,0.003862,0.003862
250,13276.9,0.63521,0.7759,1.0657,0.93835,0.9205,0.95722,0.89542,0.4445,0.41785,0.93894,0.00383725,0.00383725,0.00383725
251,13332.8,0.64186,0.76815,1.07904,0.92273,0.91471,0.95838,0.89527,0.44696,0.43459,0.93628,0.0038125,0.0038125,0.0038125
252,13388.7,0.64646,0.78049,1.07941,0.90667,0.90167,0.95571,0.89156,0.44857,0.44034,0.93533,0.00378775,0.00378775,0.00378775
253,13444.8,0.64965,0.7849,1.08859,0.91018,0.8979,0.95414,0.89128,0.4544,0.45753,0.93833,0.003763,0.003763,0.003763
254,13501.1,0.64569,0.78017,1.07856,0.92023,0.88279,0.95307,0.88378,0.45949,0.46882,0.94854,0.00373825,0.00373825,0.00373825
255,13557.1,0.63593,0.7634,1.07947,0.92667,0.87544,0.95446,0.88539,0.46514,0.46128,0.95485,0.0037135,0.0037135,0.0037135
256,13613.2,0.65282,0.77598,1.09551,0.93127,0.88374,0.95469,0.88793,0.46605,0.46472,0.95639,0.00368875,0.00368875,0.00368875
257,13669.6,0.63956,0.75068,1.08518,0.92884,0.89188,0.95656,0.89062,0.46084,0.46277,0.95575,0.003664,0.003664,0.003664
258,13725.4,0.63584,0.78116,1.07893,0.92834,0.89379,0.95787,0.89267,0.46164,0.45655,0.95536,0.00363925,0.00363925,0.00363925
259,13781.6,0.65432,0.77607,1.08338,0.91813,0.8853,0.94975,0.88437,0.46151,0.47346,0.9533,0.0036145,0.0036145,0.0036145
260,13838,0.64567,0.76271,1.08098,0.90063,0.90468,0.94672,0.88081,0.45554,0.46947,0.94941,0.00358975,0.00358975,0.00358975
261,13894.4,0.6473,0.78841,1.08707,0.90802,0.89539,0.94921,0.8855,0.45607,0.46265,0.94667,0.003565,0.003565,0.003565
262,13950.9,0.63366,0.74763,1.0794,0.91131,0.88744,0.94968,0.88331,0.46039,0.457,0.94972,0.00354025,0.00354025,0.00354025
263,14006.3,0.62386,0.74085,1.07175,0.91518,0.89737,0.95195,0.8826,0.4602,0.44716,0.94984,0.0035155,0.0035155,0.0035155
264,14061.8,0.62946,0.73861,1.07752,0.9315,0.9022,0.95507,0.88982,0.46275,0.43461,0.95089,0.00349075,0.00349075,0.00349075
265,14118,0.63422,0.74,1.07389,0.92283,0.89903,0.95533,0.88602,0.46151,0.4321,0.95163,0.003466,0.003466,0.003466
266,14173.7,0.63542,0.74646,1.08242,0.92464,0.88859,0.95083,0.88464,0.45654,0.44183,0.94826,0.00344125,0.00344125,0.00344125
267,14232,0.64262,0.76491,1.08493,0.92517,0.88799,0.95211,0.88893,0.45547,0.45042,0.94683,0.0034165,0.0034165,0.0034165
268,14290.2,0.63911,0.75534,1.08512,0.92367,0.87669,0.95061,0.88774,0.44895,0.47009,0.94515,0.00339175,0.00339175,0.00339175
269,14348.5,0.62287,0.76567,1.07022,0.91243,0.87232,0.94555,0.8822,0.44734,0.48018,0.94282,0.003367,0.003367,0.003367
270,14406.8,0.63463,0.75275,1.07648,0.92121,0.88957,0.95105,0.89048,0.44572,0.45778,0.94126,0.00334225,0.00334225,0.00334225
271,14464.9,0.61084,0.73045,1.06172,0.9031,0.88327,0.95006,0.88882,0.44321,0.45392,0.9414,0.0033175,0.0033175,0.0033175
272,14523.4,0.61225,0.72863,1.06703,0.88534,0.89529,0.9485,0.88755,0.43979,0.47997,0.93746,0.00329275,0.00329275,0.00329275
273,14581.7,0.62668,0.74257,1.07693,0.87141,0.89737,0.94827,0.88891,0.43906,0.48774,0.93407,0.003268,0.003268,0.003268
274,14639.9,0.61987,0.71775,1.0726,0.88289,0.89227,0.954,0.88951,0.44617,0.47387,0.93945,0.00324325,0.00324325,0.00324325
275,14698.7,0.61604,0.74754,1.07749,0.87581,0.9042,0.95346,0.8873,0.45113,0.46472,0.94272,0.0032185,0.0032185,0.0032185
276,14757,0.62051,0.71823,1.0706,0.89546,0.88758,0.9545,0.88382,0.45141,0.45771,0.94241,0.00319375,0.00319375,0.00319375
277,14815.4,0.61092,0.7305,1.06843,0.90393,0.89305,0.95417,0.88801,0.44992,0.45594,0.94103,0.003169,0.003169,0.003169
278,14873.5,0.61134,0.73394,1.06318,0.91419,0.88153,0.95527,0.88813,0.44927,0.46562,0.93791,0.00314425,0.00314425,0.00314425
279,14931.7,0.62138,0.7326,1.07081,0.91621,0.88263,0.95592,0.88849,0.45267,0.45549,0.93867,0.0031195,0.0031195,0.0031195
280,14990.4,0.6204,0.71991,1.06682,0.91546,0.88706,0.95432,0.88735,0.45225,0.43744,0.93677,0.00309475,0.00309475,0.00309475
281,15048.9,0.63027,0.72759,1.07494,0.91603,0.88907,0.95399,0.88945,0.44902,0.44308,0.93629,0.00307,0.00307,0.00307
282,15107.8,0.61412,0.74713,1.06601,0.91627,0.89983,0.95298,0.89112,0.44817,0.44457,0.93715,0.00304525,0.00304525,0.00304525
283,15162.4,0.61906,0.73279,1.06923,0.91874,0.89785,0.94906,0.88665,0.44889,0.44309,0.93809,0.0030205,0.0030205,0.0030205
284,15217.4,0.60872,0.7239,1.06595,0.91654,0.89816,0.94938,0.88366,0.45449,0.44601,0.94199,0.00299575,0.00299575,0.00299575
285,15272,0.61948,0.72386,1.06999,0.90837,0.90069,0.94747,0.88348,0.45656,0.454,0.94294,0.002971,0.002971,0.002971
286,15328.3,0.60068,0.69724,1.05554,0.90195,0.88475,0.9501,0.88539,0.45311,0.46092,0.9396,0.00294625,0.00294625,0.00294625
287,15383.4,0.60981,0.71188,1.06814,0.90988,0.87998,0.94996,0.88869,0.44963,0.45871,0.93762,0.0029215,0.0029215,0.0029215
288,15437.5,0.59635,0.69684,1.06014,0.91072,0.88508,0.95027,0.88841,0.44924,0.4549,0.93966,0.00289675,0.00289675,0.00289675
289,15492.7,0.6217,0.74643,1.07295,0.92039,0.88432,0.95388,0.8872,0.45447,0.43849,0.94563,0.002872,0.002872,0.002872
290,15545.4,0.61565,0.7271,1.06932,0.93097,0.89137,0.95518,0.88764,0.4533,0.43596,0.94482,0.00284725,0.00284725,0.00284725
291,15598.6,0.61209,0.71772,1.07207,0.92011,0.89604,0.95451,0.88304,0.45478,0.42943,0.94489,0.0028225,0.0028225,0.0028225
292,15651.7,0.6007,0.70082,1.05789,0.92824,0.89641,0.95577,0.8835,0.45746,0.42926,0.94585,0.00279775,0.00279775,0.00279775
293,15704.4,0.60605,0.7071,1.05889,0.91967,0.899,0.95668,0.89067,0.45682,0.42751,0.94631,0.002773,0.002773,0.002773
294,15757.7,0.60397,0.70904,1.05554,0.9135,0.89245,0.95335,0.88095,0.45844,0.42983,0.94924,0.00274825,0.00274825,0.00274825
295,15810.8,0.59907,0.726,1.05684,0.91378,0.90895,0.95411,0.88392,0.45931,0.43424,0.94941,0.0027235,0.0027235,0.0027235
296,15863.5,0.60148,0.68971,1.06062,0.90607,0.91764,0.95477,0.89166,0.46123,0.4341,0.94982,0.00269875,0.00269875,0.00269875
297,15916.6,0.60954,0.70114,1.06876,0.90824,0.91629,0.95398,0.89295,0.46084,0.43355,0.94787,0.002674,0.002674,0.002674
298,15969.6,0.61197,0.69303,1.06303,0.91475,0.91549,0.95588,0.88987,0.46085,0.42098,0.94498,0.00264925,0.00264925,0.00264925
299,16022.2,0.60144,0.70799,1.06085,0.92565,0.9032,0.95649,0.88773,0.45963,0.42188,0.94397,0.0026245,0.0026245,0.0026245
300,16075.3,0.60671,0.69704,1.06276,0.92525,0.90754,0.95457,0.88521,0.45606,0.42322,0.94421,0.00259975,0.00259975,0.00259975
301,16128.6,0.59238,0.68965,1.0556,0.92669,0.90918,0.96001,0.89097,0.45514,0.41885,0.94657,0.002575,0.002575,0.002575
302,16181.5,0.60302,0.68577,1.05859,0.93305,0.90379,0.96067,0.89421,0.45334,0.41092,0.94616,0.00255025,0.00255025,0.00255025
303,16235.4,0.59958,0.69556,1.0534,0.93,0.91293,0.96021,0.89506,0.45215,0.40712,0.94441,0.0025255,0.0025255,0.0025255
304,16287.8,0.59378,0.67921,1.05776,0.93291,0.91445,0.96007,0.89654,0.44915,0.40927,0.94193,0.00250075,0.00250075,0.00250075
305,16340.2,0.58268,0.66902,1.05319,0.92858,0.91341,0.96223,0.89779,0.44836,0.40967,0.93959,0.002476,0.002476,0.002476
306,16392.7,0.58763,0.69186,1.05429,0.92824,0.91588,0.95979,0.89679,0.44847,0.41295,0.94077,0.00245125,0.00245125,0.00245125
307,16445.1,0.60055,0.69351,1.06235,0.93089,0.91523,0.96109,0.89599,0.45013,0.405,0.93946,0.0024265,0.0024265,0.0024265
308,16497.2,0.58239,0.66136,1.05643,0.93203,0.91969,0.96054,0.89716,0.45125,0.40203,0.94087,0.00240175,0.00240175,0.00240175
309,16549.1,0.59507,0.69993,1.06118,0.93262,0.92101,0.96101,0.89486,0.45348,0.39826,0.94316,0.002377,0.002377,0.002377
310,16605,0.57176,0.65905,1.04829,0.92356,0.91027,0.96005,0.89551,0.45326,0.40789,0.94298,0.00235225,0.00235225,0.00235225
311,16663.8,0.58992,0.6722,1.05379,0.92653,0.92615,0.9603,0.89603,0.4508,0.40804,0.94178,0.0023275,0.0023275,0.0023275
312,16723.6,0.58816,0.66772,1.04843,0.91384,0.92562,0.96074,0.89833,0.44996,0.41471,0.94162,0.00230275,0.00230275,0.00230275
313,16782.1,0.59014,0.67614,1.06147,0.91936,0.91534,0.96074,0.89751,0.4499,0.41012,0.94056,0.002278,0.002278,0.002278
314,16839.8,0.58476,0.66696,1.05675,0.9183,0.91298,0.95949,0.89493,0.44825,0.41218,0.93931,0.00225325,0.00225325,0.00225325
315,16894.2,0.58138,0.66467,1.04449,0.91867,0.89908,0.95721,0.89293,0.44953,0.4229,0.94143,0.0022285,0.0022285,0.0022285
316,16947.4,0.57976,0.66451,1.04774,0.91014,0.91385,0.9565,0.89096,0.45121,0.43214,0.94444,0.00220375,0.00220375,0.00220375
317,17001.8,0.59346,0.69659,1.05718,0.90857,0.91225,0.95823,0.89366,0.45267,0.42955,0.94548,0.002179,0.002179,0.002179
318,17060.1,0.58362,0.68327,1.05055,0.90587,0.91472,0.95921,0.89101,0.45701,0.4335,0.94688,0.00215425,0.00215425,0.00215425
319,17118.7,0.58452,0.65553,1.05145,0.90723,0.91753,0.9577,0.88935,0.45776,0.43008,0.94877,0.0021295,0.0021295,0.0021295
320,17177.7,0.57416,0.66938,1.05332,0.8888,0.91878,0.95491,0.88534,0.45851,0.42497,0.9477,0.00210475,0.00210475,0.00210475
321,17235.9,0.57582,0.67024,1.05234,0.92001,0.90499,0.95914,0.88913,0.45609,0.4209,0.94648,0.00208,0.00208,0.00208
322,17294.1,0.57352,0.6691,1.04855,0.9204,0.90451,0.95812,0.884,0.4558,0.41967,0.94518,0.00205525,0.00205525,0.00205525
323,17352.3,0.58083,0.66958,1.04837,0.91906,0.90118,0.95888,0.89159,0.45574,0.41765,0.94481,0.0020305,0.0020305,0.0020305
324,17409.2,0.57349,0.65558,1.04742,0.92074,0.89873,0.95935,0.88959,0.45566,0.41995,0.94442,0.00200575,0.00200575,0.00200575
325,17466.7,0.57183,0.65601,1.04267,0.92577,0.89167,0.96019,0.88857,0.45458,0.41712,0.94413,0.001981,0.001981,0.001981
326,17523.3,0.57342,0.65875,1.04769,0.93096,0.89575,0.95962,0.8902,0.45535,0.41097,0.9461,0.00195625,0.00195625,0.00195625
327,17580.3,0.57958,0.67148,1.05643,0.92776,0.89663,0.95879,0.88938,0.45548,0.41304,0.94657,0.0019315,0.0019315,0.0019315
328,17637.5,0.56508,0.66153,1.04617,0.93294,0.89267,0.95826,0.89246,0.45459,0.41877,0.94585,0.00190675,0.00190675,0.00190675
329,17695.7,0.57082,0.65896,1.04386,0.92145,0.89648,0.95605,0.89138,0.45344,0.42578,0.94424,0.001882,0.001882,0.001882
330,17755.8,0.57777,0.65294,1.04657,0.91889,0.89674,0.95502,0.89106,0.45306,0.43395,0.9433,0.00185725,0.00185725,0.00185725
331,17816.4,0.57959,0.67101,1.05083,0.91574,0.91287,0.95634,0.89375,0.44896,0.43818,0.94142,0.0018325,0.0018325,0.0018325
332,17873.8,0.57259,0.64723,1.04316,0.91739,0.91556,0.95766,0.8972,0.44812,0.43832,0.93945,0.00180775,0.00180775,0.00180775
333,17933.2,0.57228,0.65351,1.05272,0.91767,0.91702,0.95815,0.89606,0.44707,0.44033,0.93807,0.001783,0.001783,0.001783
334,17994.6,0.57089,0.64222,1.04768,0.90695,0.92053,0.95462,0.89361,0.44626,0.43839,0.93692,0.00175825,0.00175825,0.00175825
335,18052.6,0.56628,0.64062,1.03595,0.90349,0.92235,0.95695,0.89569,0.44561,0.43189,0.93756,0.0017335,0.0017335,0.0017335
336,18110.6,0.57839,0.66664,1.05374,0.91693,0.91696,0.95881,0.89818,0.44653,0.42815,0.93841,0.00170875,0.00170875,0.00170875
337,18168.4,0.55781,0.63283,1.04069,0.9174,0.91646,0.9588,0.89358,0.44759,0.42869,0.93947,0.001684,0.001684,0.001684
338,18226,0.5741,0.63993,1.04668,0.91761,0.91016,0.95855,0.8923,0.44658,0.43227,0.93888,0.00165925,0.00165925,0.00165925
339,18283.6,0.56175,0.63556,1.03658,0.90641,0.91953,0.9584,0.89381,0.44568,0.43014,0.93743,0.0016345,0.0016345,0.0016345
340,18341.5,0.56139,0.62472,1.04085,0.89282,0.92853,0.95904,0.89529,0.44541,0.42592,0.93592,0.00160975,0.00160975,0.00160975
341,18399,0.56564,0.63821,1.03758,0.90369,0.92458,0.95888,0.89461,0.44645,0.42324,0.93602,0.001585,0.001585,0.001585
342,18456.3,0.55444,0.62151,1.03596,0.91863,0.90479,0.95732,0.89264,0.4473,0.42326,0.93656,0.00156025,0.00156025,0.00156025
343,18513.4,0.55994,0.62367,1.04092,0.92741,0.89869,0.95833,0.89461,0.44758,0.42286,0.93679,0.0015355,0.0015355,0.0015355
344,18571,0.56879,0.63872,1.04877,0.90662,0.92395,0.9584,0.89524,0.44751,0.42273,0.93616,0.00151075,0.00151075,0.00151075
345,18628.8,0.55534,0.63488,1.03846,0.90555,0.9243,0.95841,0.89446,0.44644,0.42008,0.9363,0.001486,0.001486,0.001486
346,18686.5,0.56052,0.63235,1.04891,0.90723,0.9225,0.95805,0.89331,0.44743,0.42121,0.9361,0.00146125,0.00146125,0.00146125
347,18743.8,0.55591,0.61727,1.03973,0.91087,0.92153,0.95942,0.89298,0.44897,0.41707,0.93605,0.0014365,0.0014365,0.0014365
348,18801.1,0.56088,0.62829,1.04227,0.92336,0.91427,0.96274,0.89645,0.4498,0.41556,0.93594,0.00141175,0.00141175,0.00141175
349,18861.6,0.55319,0.62475,1.03697,0.91822,0.91165,0.96144,0.89355,0.45121,0.42084,0.93643,0.001387,0.001387,0.001387
350,18920.8,0.54022,0.6082,1.03322,0.90549,0.91514,0.95931,0.89162,0.45279,0.42354,0.93695,0.00136225,0.00136225,0.00136225
351,18978.4,0.56055,0.62071,1.0387,0.91059,0.91011,0.95967,0.89265,0.45295,0.42543,0.93645,0.0013375,0.0013375,0.0013375
352,19036.1,0.55798,0.61931,1.04127,0.91123,0.9081,0.96052,0.89287,0.45432,0.42625,0.9362,0.00131275,0.00131275,0.00131275
353,19093.4,0.55935,0.61393,1.04834,0.91231,0.91148,0.96157,0.89207,0.45357,0.42253,0.93549,0.001288,0.001288,0.001288
354,19151.3,0.55339,0.6253,1.03703,0.91389,0.91229,0.96103,0.89099,0.45274,0.41473,0.93615,0.00126325,0.00126325,0.00126325
355,19209.4,0.54304,0.61003,1.03588,0.92388,0.90641,0.96249,0.89269,0.45215,0.40856,0.93556,0.0012385,0.0012385,0.0012385
356,19270.3,0.54973,0.60034,1.03887,0.92638,0.90754,0.96364,0.89368,0.45217,0.40614,0.93753,0.00121375,0.00121375,0.00121375
357,19328.8,0.55107,0.62341,1.03577,0.92599,0.90815,0.96715,0.89698,0.45209,0.40578,0.93707,0.001189,0.001189,0.001189
358,19386.8,0.543,0.60217,1.03191,0.92935,0.90844,0.96577,0.89502,0.45182,0.40489,0.93592,0.00116425,0.00116425,0.00116425
